ds,y,unique_id,day_of_week,month,hour,is_weekend,is_holiday,month_sin,month_cos,day_of_week_sin,day_of_week_cos,hour_sin,hour_cos,gas_price,cross_border_trading,non_renewable,renewable,load,co2_emission_allowances
2023-01-04 18:00:00,72.28,electricity_prices,2,1,18,0,0,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,-1.0,-1.8369701987210292e-16,71.271,-12596.09,14277.77,54063.63,66147.8,83.41
2023-01-04 19:00:00,66.61,electricity_prices,2,1,19,0,0,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,-0.9659258262890684,0.2588190451025203,71.271,-13606.63,14234.31,53956.48,64006.38,83.41
2023-01-04 20:00:00,43.2,electricity_prices,2,1,20,0,0,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,-0.8660254037844386,0.5000000000000001,71.271,-14326.79,13975.96,53515.83,60362.89,83.41
2023-01-04 21:00:00,31.25,electricity_prices,2,1,21,0,0,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,-0.7071067811865477,0.7071067811865474,71.271,-14849.13,13800.24,53398.62,57242.36,83.41
2023-01-04 22:00:00,34.96,electricity_prices,2,1,22,0,0,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,-0.5000000000000004,0.8660254037844384,71.271,-15543.68,13686.53,52180.76,54584.43,83.41
2023-01-04 23:00:00,9.09,electricity_prices,2,1,23,0,0,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,-0.2588190451025215,0.965925826289068,71.271,-17050.24,13453.19,51144.39,51435.54,83.41
2023-01-05 00:00:00,0.05,electricity_prices,3,1,0,0,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,0.0,1.0,65.691,-15557.12,13966.47,46097.37,46678.71,83.41
2023-01-05 01:00:00,0.07,electricity_prices,3,1,1,0,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,0.2588190451025207,0.9659258262890684,65.691,-16720.63,14137.15,44518.72,44608.9,83.41
2023-01-05 02:00:00,0.07,electricity_prices,3,1,2,0,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,0.4999999999999999,0.8660254037844387,65.691,-16470.86,13963.12,43989.19,44659.77,83.41
2023-01-05 03:00:00,0.12,electricity_prices,3,1,3,0,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,0.7071067811865475,0.7071067811865476,65.691,-15812.42,14033.84,43788.72,45043.64,83.41
2023-01-05 04:00:00,2.23,electricity_prices,3,1,4,0,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,0.8660254037844386,0.5000000000000001,65.691,-16378.08,14421.89,45171.6,46173.14,83.41
2023-01-05 05:00:00,10.07,electricity_prices,3,1,5,0,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,0.9659258262890684,0.2588190451025207,65.691,-17275.77,14836.53,47145.69,48273.0,83.41
2023-01-05 06:00:00,61.04,electricity_prices,3,1,6,0,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,1.0,6.123233995736766e-17,65.691,-17452.03,16663.77,47339.11,53111.92,83.41
2023-01-05 07:00:00,87.19,electricity_prices,3,1,7,0,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,0.9659258262890684,-0.2588190451025206,65.691,-16075.52,18839.97,47308.27,59099.96,83.41
2023-01-05 08:00:00,95.84,electricity_prices,3,1,8,0,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,0.8660254037844387,-0.4999999999999998,65.691,-15819.53,20511.31,46007.14,61424.86,83.41
2023-01-05 09:00:00,125.55,electricity_prices,3,1,9,0,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,0.7071067811865476,-0.7071067811865475,65.691,-14369.08,21049.43,44380.4,62114.62,83.41
2023-01-05 10:00:00,131.92,electricity_prices,3,1,10,0,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,0.4999999999999999,-0.8660254037844387,65.691,-11739.65,21517.01,43404.16,62525.16,83.41
2023-01-05 11:00:00,143.07,electricity_prices,3,1,11,0,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,0.258819045102521,-0.9659258262890682,65.691,-10376.59,21905.32,43343.43,63951.5,83.41
2023-01-05 12:00:00,140.91,electricity_prices,3,1,12,0,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,1.2246467991473532e-16,-1.0,65.691,-9661.17,22226.06,41838.99,64238.04,83.41
2023-01-05 13:00:00,142.58,electricity_prices,3,1,13,0,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,-0.2588190451025208,-0.9659258262890684,65.691,-8562.19,22486.2,37909.97,62460.73,83.41
2023-01-05 14:00:00,151.03,electricity_prices,3,1,14,0,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,65.691,-4719.82,22668.14,32551.95,60916.1,83.41
2023-01-05 15:00:00,159.48,electricity_prices,3,1,15,0,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,-0.7071067811865471,-0.7071067811865479,65.691,884.5,23403.31,27112.94,59912.98,83.41
2023-01-05 16:00:00,172.73,electricity_prices,3,1,16,0,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,65.691,4777.25,23668.38,23009.8,60113.86,83.41
2023-01-05 17:00:00,194.7,electricity_prices,3,1,17,0,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,-0.9659258262890684,-0.2588190451025206,65.691,6445.67,23643.5,21260.0,62282.23,83.41
2023-01-05 18:00:00,194.67,electricity_prices,3,1,18,0,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,-1.0,-1.8369701987210292e-16,65.691,6343.88,23638.94,19956.04,61967.93,83.41
2023-01-05 19:00:00,177.98,electricity_prices,3,1,19,0,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,-0.9659258262890684,0.2588190451025203,65.691,5878.62,23553.17,19456.94,59748.93,83.41
2023-01-05 20:00:00,163.99,electricity_prices,3,1,20,0,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,-0.8660254037844386,0.5000000000000001,65.691,4455.04,23415.28,19031.68,56451.44,83.41
2023-01-05 21:00:00,152.0,electricity_prices,3,1,21,0,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,-0.7071067811865477,0.7071067811865474,65.691,4700.2,22685.57,19203.43,52788.74,83.41
2023-01-05 22:00:00,144.64,electricity_prices,3,1,22,0,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,-0.5000000000000004,0.8660254037844384,65.691,4926.09,20920.24,20176.22,49974.42,83.41
2023-01-05 23:00:00,127.0,electricity_prices,3,1,23,0,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,-0.2588190451025215,0.965925826289068,65.691,4206.8,18885.79,20990.12,46587.47,83.41
2023-01-06 00:00:00,107.21,electricity_prices,4,1,0,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.0,1.0,65.295,-641.7,18207.76,22567.44,43961.93,83.41
2023-01-06 01:00:00,101.1,electricity_prices,4,1,1,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.2588190451025207,0.9659258262890684,65.295,-1161.2,18037.01,24182.7,42095.69,83.41
2023-01-06 02:00:00,96.73,electricity_prices,4,1,2,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387,65.295,-1937.17,17832.95,26300.06,41584.77,83.41
2023-01-06 03:00:00,82.34,electricity_prices,4,1,3,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.7071067811865475,0.7071067811865476,65.295,-985.56,16728.88,28359.2,42296.88,83.41
2023-01-06 04:00:00,81.93,electricity_prices,4,1,4,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,65.295,-873.18,16139.15,30426.91,43702.87,83.41
2023-01-06 05:00:00,84.03,electricity_prices,4,1,5,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.9659258262890684,0.2588190451025207,65.295,-2329.86,17503.81,32533.36,45916.59,83.41
2023-01-06 06:00:00,97.25,electricity_prices,4,1,6,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,65.295,-6917.16,18399.4,34329.15,49969.99,83.41
2023-01-06 07:00:00,106.51,electricity_prices,4,1,7,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.9659258262890684,-0.2588190451025206,65.295,-8767.07,19389.9,35737.91,53778.18,83.41
2023-01-06 08:00:00,120.7,electricity_prices,4,1,8,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,65.295,-10025.02,20834.9,37777.03,56497.19,83.41
2023-01-06 09:00:00,116.86,electricity_prices,4,1,9,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.7071067811865476,-0.7071067811865475,65.295,-11647.98,20409.46,40640.7,58188.81,83.41
2023-01-06 10:00:00,112.85,electricity_prices,4,1,10,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.4999999999999999,-0.8660254037844387,65.295,-12670.2,20149.78,43599.59,59970.04,83.41
2023-01-06 11:00:00,113.37,electricity_prices,4,1,11,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.258819045102521,-0.9659258262890682,65.295,-12855.56,19350.08,45869.9,61297.99,83.41
2023-01-06 12:00:00,115.0,electricity_prices,4,1,12,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,65.295,-12275.91,19041.98,46443.21,61185.2,83.41
2023-01-06 13:00:00,109.78,electricity_prices,4,1,13,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.2588190451025208,-0.9659258262890684,65.295,-12117.43,18811.32,45621.32,59554.11,83.41
2023-01-06 14:00:00,119.71,electricity_prices,4,1,14,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,65.295,-10541.4,19437.35,40895.65,58428.34,83.41
2023-01-06 15:00:00,125.83,electricity_prices,4,1,15,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.7071067811865471,-0.7071067811865479,65.295,-8116.83,21043.63,36081.71,57361.68,83.41
2023-01-06 16:00:00,139.57,electricity_prices,4,1,16,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,65.295,-6535.71,22550.47,32827.2,57969.65,83.41
2023-01-06 17:00:00,155.93,electricity_prices,4,1,17,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.9659258262890684,-0.2588190451025206,65.295,-5774.18,22998.15,31737.4,59909.34,83.41
2023-01-06 18:00:00,163.5,electricity_prices,4,1,18,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210292e-16,65.295,-4511.2,22258.72,31684.48,60527.16,83.41
2023-01-06 19:00:00,146.74,electricity_prices,4,1,19,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.9659258262890684,0.2588190451025203,65.295,-2898.62,21243.12,30658.75,58108.94,83.41
2023-01-06 20:00:00,139.38,electricity_prices,4,1,20,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,65.295,-3163.34,20338.19,30160.64,54721.12,83.41
2023-01-06 21:00:00,131.8,electricity_prices,4,1,21,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.7071067811865477,0.7071067811865474,65.295,-2537.71,18661.88,29547.17,52406.35,83.41
2023-01-06 22:00:00,129.94,electricity_prices,4,1,22,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,65.295,-1109.53,17969.0,28059.84,50126.7,83.41
2023-01-06 23:00:00,121.3,electricity_prices,4,1,23,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.2588190451025215,0.965925826289068,65.295,-1038.91,15945.58,26612.21,46624.23,83.41
2023-01-07 00:00:00,97.15,electricity_prices,5,1,0,1,0,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.0,1.0,68.798,557.29,13831.44,24931.46,43200.68,83.41
2023-01-07 01:00:00,98.43,electricity_prices,5,1,1,1,0,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.2588190451025207,0.9659258262890684,68.798,174.9,13401.6,24428.35,41185.24,83.41
2023-01-07 02:00:00,96.05,electricity_prices,5,1,2,1,0,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,68.798,1042.85,12798.12,25085.24,40162.32,83.41
2023-01-07 03:00:00,87.97,electricity_prices,5,1,3,1,0,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.7071067811865475,0.7071067811865476,68.798,1772.43,12186.87,25981.14,39778.38,83.41
2023-01-07 04:00:00,82.99,electricity_prices,5,1,4,1,0,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,68.798,1994.14,12078.88,26420.69,40120.8,83.41
2023-01-07 05:00:00,83.59,electricity_prices,5,1,5,1,0,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,68.798,2300.71,11738.29,26716.25,40901.82,83.41
2023-01-07 06:00:00,90.76,electricity_prices,5,1,6,1,0,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,68.798,371.03,12479.82,27061.83,41720.71,83.41
2023-01-07 07:00:00,103.21,electricity_prices,5,1,7,1,0,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,-0.2588190451025206,68.798,-136.82,13616.44,27758.99,44499.15,83.41
2023-01-07 08:00:00,111.86,electricity_prices,5,1,8,1,0,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,68.798,-3.37,13770.27,28349.03,47369.91,83.41
2023-01-07 09:00:00,112.0,electricity_prices,5,1,9,1,0,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,-0.7071067811865475,68.798,-1107.61,14300.5,29883.97,50231.01,83.41
2023-01-07 10:00:00,100.0,electricity_prices,5,1,10,1,0,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,-0.8660254037844387,68.798,-1680.37,14476.2,32453.12,51913.78,83.41
2023-01-07 11:00:00,88.32,electricity_prices,5,1,11,1,0,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.258819045102521,-0.9659258262890682,68.798,-1428.88,14609.33,35282.14,53639.07,83.41
2023-01-07 12:00:00,87.9,electricity_prices,5,1,12,1,0,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,68.798,-673.49,14053.3,36778.92,53693.71,83.41
2023-01-07 13:00:00,94.05,electricity_prices,5,1,13,1,0,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-0.2588190451025208,-0.9659258262890684,68.798,-1641.61,13673.26,36043.21,52311.88,83.41
2023-01-07 14:00:00,88.98,electricity_prices,5,1,14,1,0,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,68.798,-1306.04,13545.84,33680.23,50279.86,83.41
2023-01-07 15:00:00,85.56,electricity_prices,5,1,15,1,0,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479,68.798,273.78,13824.05,30710.05,50658.26,83.41
2023-01-07 16:00:00,94.1,electricity_prices,5,1,16,1,0,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,68.798,-564.93,14415.65,30807.76,52149.22,83.41
2023-01-07 17:00:00,96.81,electricity_prices,5,1,17,1,0,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-0.9659258262890684,-0.2588190451025206,68.798,-4310.75,14932.87,33887.69,55371.34,83.41
2023-01-07 18:00:00,99.52,electricity_prices,5,1,18,1,0,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210292e-16,68.798,-5695.5,14919.11,36693.64,56110.26,83.41
2023-01-07 19:00:00,94.58,electricity_prices,5,1,19,1,0,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-0.9659258262890684,0.2588190451025203,68.798,-6319.21,13825.12,38074.39,54536.01,83.41
2023-01-07 20:00:00,87.86,electricity_prices,5,1,20,1,0,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,68.798,-7197.11,11915.04,38785.33,51743.44,83.41
2023-01-07 21:00:00,61.47,electricity_prices,5,1,21,1,0,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-0.7071067811865477,0.7071067811865474,68.798,-6521.2,10125.61,38769.22,49493.68,83.41
2023-01-07 22:00:00,50.0,electricity_prices,5,1,22,1,0,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,68.798,-6025.51,10042.0,37974.12,47884.52,83.41
2023-01-07 23:00:00,38.25,electricity_prices,5,1,23,1,0,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-0.2588190451025215,0.965925826289068,68.798,-6270.36,9846.28,38062.4,44757.49,83.41
2023-01-08 00:00:00,10.93,electricity_prices,6,1,0,1,0,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.0,1.0,68.798,-6196.83,10063.39,37807.31,42508.96,83.41
2023-01-08 01:00:00,9.07,electricity_prices,6,1,1,1,0,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.2588190451025207,0.9659258262890684,68.798,-5931.56,9792.66,37023.02,40708.46,83.41
2023-01-08 02:00:00,9.1,electricity_prices,6,1,2,1,0,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,68.798,-5965.51,9860.67,35812.02,39829.6,83.41
2023-01-08 03:00:00,4.16,electricity_prices,6,1,3,1,0,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.7071067811865475,0.7071067811865476,68.798,-4758.03,9959.59,34194.87,40059.75,83.41
2023-01-08 04:00:00,5.58,electricity_prices,6,1,4,1,0,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,68.798,-3344.13,9868.3,33572.31,40147.06,83.41
2023-01-08 05:00:00,9.92,electricity_prices,6,1,5,1,0,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.9659258262890684,0.2588190451025207,68.798,-2178.9,9788.4,32771.69,40019.97,83.41
2023-01-08 06:00:00,9.02,electricity_prices,6,1,6,1,0,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,68.798,-2821.59,9877.91,31749.69,39918.9,83.41
2023-01-08 07:00:00,16.47,electricity_prices,6,1,7,1,0,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.9659258262890684,-0.2588190451025206,68.798,-2045.31,9945.13,31665.62,41042.96,83.41
2023-01-08 08:00:00,49.42,electricity_prices,6,1,8,1,0,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,68.798,-1468.41,10267.55,32002.83,43704.92,83.41
2023-01-08 09:00:00,82.8,electricity_prices,6,1,9,1,0,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.7071067811865476,-0.7071067811865475,68.798,-1189.96,11472.12,33240.54,47136.58,83.41
2023-01-08 10:00:00,93.7,electricity_prices,6,1,10,1,0,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.4999999999999999,-0.8660254037844387,68.798,-2068.72,12593.85,33897.4,49466.36,83.41
2023-01-08 11:00:00,103.87,electricity_prices,6,1,11,1,0,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.258819045102521,-0.9659258262890682,68.798,-1345.6,13537.87,34832.73,52035.61,83.41
2023-01-08 12:00:00,101.69,electricity_prices,6,1,12,1,0,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,68.798,-822.45,13777.9,34842.94,51771.76,83.41
2023-01-08 13:00:00,99.0,electricity_prices,6,1,13,1,0,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.2588190451025208,-0.9659258262890684,68.798,-484.32,13641.44,33309.01,50231.24,83.41
